"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-03","6.71","0.00","79","92","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-04","6.49","0.00","84","100","77"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-05","6.71","0.00","82","91","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-06","7.38","0.00","79","86","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-07","7.16","0.00","78","87","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-08","7.61","0.00","79","97","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-09","8.50","0.13","87","102","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-10","4.92","0.00","76","81","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-11","9.17","0.00","78","85","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-12","9.84","0.00","78","84","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-13","6.49","0.00","74","80","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-14","7.83","0.00","73","80","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-15","8.28","0.00","71","78","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-16","8.05","0.00","71","78","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-17","6.93","0.00","71","77","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-18","10.51","0.00","70","74","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-19","9.62","0.00","69","77","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-20","11.86","0.00","71","77","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-21","10.51","0.00","71","77","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-22","6.71","0.00","71","80","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-23","6.49","0.00","72","81","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-24","8.05","0.00","74","80","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-25","7.61","0.00","72","78","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-26","7.16","0.00","72","80","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-27","6.93","0.00","73","81","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-28","5.82","0.00","74","83","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-29","6.71","0.00","71","76","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-30","6.26","0.00","70","76","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-01","7.16","0.00","69","75","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-02","8.28","0.00","69","75","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-03","5.59","0.00","68","74","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-04","5.14","0.00","70","77","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-05","6.49","0.00","70","75","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-06","6.26","0.00","69","74","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-07","6.26","0.00","70","75","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-08","7.16","0.00","69","74","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-09","7.16","0.00","68","72","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-10","6.49","0.00","67","75","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-11","6.71","0.00","69","75","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-12","8.28","0.19","69","74","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-13","6.26","0.00","67","69","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-14","4.92","0.00","66","69","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-15","6.93","0.04","65","71","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-16","8.05","0.00","67","72","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-17","6.49","0.00","67","74","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-18","6.04","0.00","70","82","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-19","5.37","0.00","76","94","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-20","6.04","0.00","78","86","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-21","7.16","0.00","70","76","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-22","8.50","0.01","67","69","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-23","6.93","0.00","65","72","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-24","7.38","0.00","65","75","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-25","5.59","0.00","65","74","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-26","6.26","0.00","64","71","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-27","6.04","0.00","64","75","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-28","6.04","0.00","65","74","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-29","5.82","0.00","63","72","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-30","5.82","0.00","65","75","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-10-31","6.04","0.00","64","75","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-01","7.61","0.03","65","71","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-02","13.65","0.13","62","67","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-03","12.30","0.00","59","64","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-04","6.26","0.00","58","67","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-05","4.92","0.00","59","66","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-06","5.14","0.00","60","67","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-07","7.83","0.07","61","65","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-08","11.86","1.44","60","67","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-09","8.05","0.10","56","61","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-10","4.92","0.00","56","68","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-11","6.04","0.00","58","71","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-12","6.49","0.00","59","68","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-13","10.07","0.00","58","68","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-14","4.92","0.00","58","69","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-15","5.82","0.00","59","72","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-16","5.14","0.00","60","74","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-17","4.92","0.00","62","75","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-18","5.14","0.00","58","69","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-19","3.80","0.00","60","75","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-20","5.82","0.00","64","77","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-21","5.82","0.00","64","77","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-22","5.37","0.00","62","74","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-23","4.03","0.00","58","70","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-24","5.37","0.00","60","78","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-25","6.26","0.00","63","76","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-26","4.70","0.00","60","71","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-27","5.59","0.00","58","67","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-28","6.93","0.00","59","63","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-29","5.14","0.00","59","66","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-11-30","5.59","0.00","58","65","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-01","5.82","0.00","57","62","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-02","7.61","0.12","56","61","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-03","4.92","0.00","60","68","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-04","3.58","0.13","60","64","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-05","7.38","0.00","59","61","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-06","6.26","0.00","56","61","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-07","5.37","0.00","54","60","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-08","5.82","0.00","54","60","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-09","4.47","0.00","53","62","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-10","6.71","0.00","55","63","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-11","16.78","0.67","58","59","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-12","6.71","0.36","51","57","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-13","5.82","0.00","52","59","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-14","5.37","0.00","52","59","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-15","4.47","0.00","53","61","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-16","5.14","0.00","58","69","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-17","6.04","0.00","58","66","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-18","5.82","0.00","55","64","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-19","4.47","0.00","54","65","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-20","4.47","0.00","55","63","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-21","4.70","0.00","56","66","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-22","4.47","0.00","58","69","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-23","4.25","0.00","57","66","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-24","3.36","0.00","58","76","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-25","4.25","0.00","65","83","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-26","3.80","0.00","64","78","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-27","4.70","0.49","60","64","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-28","4.47","0.01","57","63","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-29","4.47","0.00","58","60","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-30","4.25","0.05","57","60","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-12-31","9.62","0.96","58","60","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-01","14.32","0.10","58","61","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-02","5.59","0.03","54","58","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-03","12.30","0.05","53","58","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-04","10.51","0.54","58","61","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-05","12.97","1.07","58","62","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-06","4.70","0.00","55","62","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-07","4.92","0.00","57","68","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-08","4.70","0.00","56","63","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-09","11.18","1.04","57","60","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-10","12.08","0.65","59","62","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-11","4.25","0.00","55","61","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-12","6.71","0.00","58","72","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-13","4.70","0.00","60","64","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-14","9.17","1.53","55","59","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-15","10.29","0.48","57","59","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-16","19.69","0.49","54","59","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-17","7.61","0.00","53","58","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-18","5.14","0.00","53","60","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-19","4.70","0.00","52","57","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-20","5.37","0.00","52","59","42"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-21","4.47","0.00","53","62","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-22","5.59","0.00","51","60","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-23","6.71","0.00","56","68","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-24","4.47","0.00","54","65","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-25","4.25","0.00","54","69","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-26","5.37","0.00","57","68","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-27","4.47","0.00","57","67","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-28","5.37","0.00","55","63","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-29","8.50","0.28","55","57","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-30","6.93","0.40","52","59","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-01-31","3.58","0.00","53","67","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-01","4.92","0.00","54","65","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-02","4.92","0.00","54","67","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-03","5.59","0.00","58","67","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-04","5.82","0.00","56","66","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-05","11.18","0.01","57","63","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-06","10.07","0.00","58","71","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-07","4.47","0.00","59","67","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-08","4.92","0.00","59","71","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-09","4.25","0.00","60","76","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-10","6.71","0.00","65","78","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-11","8.95","0.00","57","60","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-12","6.04","0.00","52","59","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-13","6.49","0.00","54","63","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-14","12.75","0.00","56","59","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-15","10.51","0.00","53","62","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-16","5.14","0.00","53","63","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-17","6.04","0.00","55","68","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-18","6.93","0.00","57","68","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-19","4.92","0.00","54","66","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-20","6.26","0.00","57","68","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-21","12.53","0.00","57","63","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-22","26.17","0.00","53","57","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-23","8.50","0.28","49","53","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-24","16.11","2.04","49","56","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-25","9.17","1.77","50","54","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-26","6.26","0.08","46","55","41"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-27","7.61","0.20","50","54","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-02-28","9.84","0.20","52","57","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-01","18.57","0.09","53","55","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-02","6.49","0.00","52","60","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-03","5.82","0.00","52","59","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-04","8.72","0.00","53","59","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-05","7.83","0.06","53","58","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-06","8.72","0.00","54","59","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-07","7.38","0.00","53","59","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-08","6.71","0.00","52","58","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-09","6.49","0.00","55","62","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-10","8.72","0.97","55","57","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-11","5.82","0.14","58","61","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-12","6.71","0.00","58","62","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-13","7.16","0.00","56","62","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-14","8.95","1.97","56","59","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-15","8.05","1.18","57","59","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-16","6.04","0.00","56","60","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-17","6.26","0.00","55","62","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-18","6.04","0.00","60","75","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-19","7.61","0.06","60","61","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-20","8.50","0.07","56","61","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-21","14.09","1.01","54","60","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-22","9.62","0.18","53","59","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-23","10.51","0.00","54","60","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-24","14.32","0.00","57","63","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-25","10.29","0.00","56","65","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-26","14.32","0.00","57","64","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-27","7.61","0.00","58","72","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-28","6.71","0.00","60","68","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-29","10.51","0.98","54","59","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-30","6.93","0.71","52","59","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-03-31","8.05","0.00","53","61","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-04-01",,"0.00","56","66","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2023-04-02",,"0.00","56","62","49"
